VideoID,CommentID,ThemesJSON
mxF7cHPpDa0,Ugx9UfU5wLb0cgsMQPJ4AaABAg,"{""Conduit and raceway systems"": 40, ""Raceway fill and conductor count"": 35, ""Cable management and labeling"": 25}"
mxF7cHPpDa0,Ugx_iduze_uZCEvmsQF4AaABAg,"{""Conductor routing methods"": 35, ""Junction boxes and pull boxes"": 35, ""Conductor terminations and splicing"": 30}"
mxF7cHPpDa0,UgwGLRmzjmjYS8wCVRp4AaABAg,"{""Conductor routing methods"": 65, ""Junction boxes and pull boxes"": 20, ""Cable management and labeling"": 15}"
mxF7cHPpDa0,UgycbdJgIzCzfTE5KHt4AaABAg,"{""Conductor routing methods"": 40, ""Junction boxes and pull boxes"": 35, ""NEC article interpretation"": 25}"
mxF7cHPpDa0,UgyRT--p6kfsvSpHvTt4AaABAg,"{""Junction boxes and pull boxes"": 40, ""Conductor routing methods"": 35, ""Cable management and labeling"": 25}"
mxF7cHPpDa0,UgzGI8169mx_pQbkO454AaABAg,"{""Conductor routing methods"": 50, ""Junction boxes and pull boxes"": 30, ""Conductor terminations and splicing"": 20}"
mxF7cHPpDa0,UgxWbQTNrKbXcfF1ojN4AaABAg,"{""Junction boxes and pull boxes"": 40, ""Workmanship and installation quality"": 35, ""Code compliance and standards"": 25}"
mxF7cHPpDa0,Ugx_YgTwOZCMAOE2VRJ4AaABAg,"{""Cable management and labeling"": 50, ""Junction boxes and pull boxes"": 30, ""Conductor routing methods"": 20}"
mxF7cHPpDa0,UgyFsxm5RXIkONpdDzt4AaABAg,"{""Conductor insulation types"": 40, ""Conduit and raceway systems"": 35, ""Workmanship and installation quality"": 25}"
mxF7cHPpDa0,UgxkY7Z1ELlKPzYMLN54AaABAg,"{""Junction boxes and pull boxes"": 40, ""NEC article interpretation"": 35, ""Cable management and labeling"": 25}"
mxF7cHPpDa0,UgzIRoUsZGHBiQSyMct4AaABAg,"{""Junction boxes and pull boxes"": 40, ""Code compliance and standards"": 35, ""Cable management and labeling"": 25}"
mxF7cHPpDa0,UgyYPlJL2YGSC8-4qhJ4AaABAg,"{""Device mounting and installation"": 50, ""Junction boxes and pull boxes"": 30, ""Conductor terminations and splicing"": 20}"
mxF7cHPpDa0,UgxxyYDMbFL3shfrHxN4AaABAg,"{""Junction boxes and pull boxes"": 40, ""Conductor terminations and splicing"": 35, ""Inspection and testing procedures"": 25}"
mxF7cHPpDa0,Ugxb_mgs_3UKeniaQu14AaABAg,"{""Wire gauge and conductor selection"": 40, ""Junction boxes and pull boxes"": 35, ""Conductor routing methods"": 25}"
mxF7cHPpDa0,UgzEMlQE2WuHWzrrm914AaABAg,"{""Grounding systems"": 25, ""Bonding systems"": 25, ""Cable management and labeling"": 30, ""Junction boxes and pull boxes"": 20}"
mxF7cHPpDa0,UgwmO4nASkKJxxP1RAp4AaABAg,"{""Cable tray and cable support systems"": 45, ""Workmanship and installation quality"": 35, ""Jobsite workflow, tools, and best practices"": 20}"
mxF7cHPpDa0,UgzsYmslyCldfstEChp4AaABAg,"{""Conductor terminations and splicing"": 40, ""Junction boxes and pull boxes"": 35, ""Cable management and labeling"": 25}"
mxF7cHPpDa0,Ugwz7u9YOIgCRJnwZpF4AaABAg,"{""Grounding systems"": 25, ""Bonding systems"": 25, ""Switching devices and control"": 30, ""Junction boxes and pull boxes"": 20}"
mxF7cHPpDa0,UgxLKH_AcfLjj7xmvYR4AaABAg,"{""Device mounting and installation"": 50, ""Cable management and labeling"": 30, ""Junction boxes and pull boxes"": 20}"
mxF7cHPpDa0,UgwEFnAZgFXz46ST6TJ4AaABAg,"{""Conductor terminations and splicing"": 40, ""Junction boxes and pull boxes"": 30, ""Cable management and labeling"": 20, ""NEC article interpretation"": 10}"
mxF7cHPpDa0,Ugwofr6nJVApXzWbT2l4AaABAg,"{""NEC article interpretation"": 40, ""Electrical enclosures and boxes"": 35, ""Cable management and labeling"": 25}"
mxF7cHPpDa0,UgyIMBtfHlkTGgtSErN4AaABAg,"{""Conductor routing methods"": 40, ""Junction boxes and pull boxes"": 35, ""Cable management and labeling"": 25}"
mxF7cHPpDa0,Ugwspzj03JdhOWNjONp4AaABAg,"{""Cable management and labeling"": 40, ""Conductor routing methods"": 30, ""Junction boxes and pull boxes"": 10, ""NEC article interpretation"": 10, ""Workmanship and installation quality"": 10}"
mxF7cHPpDa0,UgyrVrpAFM1n_P2LZIx4AaABAg,"{""Conductor routing methods"": 40, ""Junction boxes and pull boxes"": 30, ""Cable management and labeling"": 20, ""NEC article interpretation"": 10}"
mxF7cHPpDa0,UgwmwWroX5B1R0pWHzR4AaABAg,"{""Conductor routing methods"": 30, ""Junction boxes and pull boxes"": 30, ""Cable management and labeling"": 25, ""Conduit and raceway systems"": 15}"
mxF7cHPpDa0,Ugxu-7DaXUTk6nj7GH54AaABAg,"{""Conductor routing methods"": 50, ""Luminaires and lighting fixtures"": 30, ""NEC article interpretation"": 20}"
mxF7cHPpDa0,UgxClCMMrR0qFCsvGX94AaABAg,"{""Junction boxes and pull boxes"": 40, ""Conductor terminations and splicing"": 30, ""Conductor routing methods"": 30}"
mxF7cHPpDa0,UgwacVeP4R0UYMF_2_l4AaABAg,"{""Junction boxes and pull boxes"": 40, ""Conductor terminations and splicing"": 30, ""Cable management and labeling"": 30}"
mxF7cHPpDa0,UgzfvnRr0clvoOaEIW54AaABAg,"{""Conductor routing methods"": 40, ""Junction boxes and pull boxes"": 35, ""Cable management and labeling"": 25}"
mxF7cHPpDa0,UgzsLQMS4eCg4nolYUl4AaABAg,"{""Cable management and labeling"": 50, ""Workmanship and installation quality"": 25, ""NEC article interpretation"": 25}"
mxF7cHPpDa0,UgzT6fmkKYQQH__BgP54AaABAg,"{""Branch circuit design"": 40, ""NEC article interpretation"": 35, ""Junction boxes and pull boxes"": 25}"
mxF7cHPpDa0,Ugx3t-YLrGyPwv7Ya3d4AaABAg,"{""Junction boxes and pull boxes"": 40, ""Conductor routing methods"": 35, ""Inspection and testing procedures"": 25}"
mxF7cHPpDa0,UgyuZUAXRxzEhA7oQ8N4AaABAg,"{""Junction boxes and pull boxes"": 40, ""Electrical enclosures and boxes"": 35, ""Cable management and labeling"": 25}"
mxF7cHPpDa0,UgwPmsZagyD0G9qWEt94AaABAg,"{""Junction boxes and pull boxes"": 35, ""Conductor routing methods"": 30, ""Cable management and labeling"": 20, ""Grounding systems"": 8, ""Bonding systems"": 7}"
mxF7cHPpDa0,UgxZdj09i2FoFG1X-Lp4AaABAg,"{""Conductor routing methods"": 30, ""NEC article interpretation"": 30, ""Cable management and labeling"": 25, ""Workmanship and installation quality"": 15}"
mxF7cHPpDa0,UgzWZWT_EhlpqZ9Lcax4AaABAg,"{""Conductor routing methods"": 40, ""Cable management and labeling"": 30, ""Code compliance and standards"": 30}"
mxF7cHPpDa0,Ugz0Jt4VmJgyatk3x5h4AaABAg,"{""Electrical enclosures and boxes"": 40, ""Raceway fill and conductor count"": 40, ""Device mounting and installation"": 20}"
mxF7cHPpDa0,UgzKujR3gZyTKRDsh114AaABAg,"{""Conductor routing methods"": 40, ""Cable management and labeling"": 25, ""NEC article interpretation"": 20, ""Conductor terminations and splicing"": 15}"
mxF7cHPpDa0,Ugxx_Pe7tmyZB7IA3K54AaABAg,"{""Raceway fill and conductor count"": 30, ""Conductor routing methods"": 25, ""Cable management and labeling"": 25, ""Grounding systems"": 10, ""Bonding systems"": 10}"
mxF7cHPpDa0,UgwB9sPQ1ikbJIuBoUF4AaABAg,"{""NEC article interpretation"": 40, ""Conductor routing methods"": 35, ""Cable management and labeling"": 25}"
mxF7cHPpDa0,UgwWGsH11ylYnjB3Rmd4AaABAg,"{""Conduit and raceway systems"": 40, ""Conductor routing methods"": 30, ""Code compliance and standards"": 30}"
mxF7cHPpDa0,UgxaZU9NQZb3BQSJUud4AaABAg,"{""Junction boxes and pull boxes"": 35, ""Conductor routing methods"": 30, ""Cable management and labeling"": 20, ""Code compliance and standards"": 15}"
mxF7cHPpDa0,UgwNyvDZTjvjfdkrkcV4AaABAg,"{""Cable management and labeling"": 30, ""Junction boxes and pull boxes"": 30, ""Conductor routing methods"": 25, ""Grounding systems"": 15}"
mxF7cHPpDa0,UgwOAz5I9jKuSgMHms94AaABAg,"{""Raceway fill and conductor count"": 30, ""Conductor routing methods"": 35, ""Junction boxes and pull boxes"": 35}"
mxF7cHPpDa0,Ugz0z1Bg1QnSJcJqjR94AaABAg,"{""Conduit and raceway systems"": 45, ""Cable tray and cable support systems"": 35, ""Jobsite workflow, tools, and best practices"": 20}"
mxF7cHPpDa0,Ugx7kvuWVpXjbceOTrZ4AaABAg,"{""Conductor sizing and ampacity"": 40, ""NEC article interpretation"": 35, ""Cable management and labeling"": 25}"
mxF7cHPpDa0,UgxYgh5pQtmtdgdpg0t4AaABAg,"{""Wire gauge and conductor selection"": 50, ""Conductor sizing and ampacity"": 30, ""Conductor insulation types"": 20}"
mxF7cHPpDa0,UgxCAPmxU2b9czrtv014AaABAg,"{""Conductor routing methods"": 35, ""Raceway fill and conductor count"": 25, ""Conductor terminations and splicing"": 25, ""Cable management and labeling"": 15}"
mxF7cHPpDa0,UgyH0lawv9iXrc2A3c54AaABAg,"{""Device mounting and installation"": 80, ""Code compliance and standards"": 20}"
mxF7cHPpDa0,Ugyzx2ueHsH3RdEDYvZ4AaABAg,"{""NEC article interpretation"": 40, ""Conductor routing methods"": 35, ""Raceway fill and conductor count"": 25}"
mxF7cHPpDa0,Ugzwa5f1dBGignC4X3V4AaABAg,"{""Raceway fill and conductor count"": 35, ""Cable management and labeling"": 30, ""Device mounting and installation"": 20, ""NEC article interpretation"": 15}"
mxF7cHPpDa0,Ugzg3lkKXjgSVWVUwo54AaABAg,"{""Cable management and labeling"": 40, ""Junction boxes and pull boxes"": 35, ""Conductor routing methods"": 25}"
mxF7cHPpDa0,Ugz2-24JlhDRtyDnEh54AaABAg,"{""Cable management and labeling"": 30, ""Junction boxes and pull boxes"": 30, ""Conductor routing methods"": 25, ""NEC article interpretation"": 15}"
mxF7cHPpDa0,UgzT0EE9OcixYss8mEx4AaABAg,"{""Conductor routing methods"": 30, ""Conductor terminations and splicing"": 30, ""Junction boxes and pull boxes"": 20, ""Cable management and labeling"": 20}"
mxF7cHPpDa0,UgxjavZFoe79nanlBVh4AaABAg,"{""Conductor routing methods"": 60, ""Junction boxes and pull boxes"": 25, ""Electrical enclosures and boxes"": 15}"
mxF7cHPpDa0,Ugwn-Ur9I38WysJCKrp4AaABAg,"{""Conductor routing methods"": 50, ""Junction boxes and pull boxes"": 30, ""NEC article interpretation"": 20}"
mxF7cHPpDa0,Ugz_fyjHUegIMZhDIjN4AaABAg,"{""Junction boxes and pull boxes"": 40, ""Conductor routing methods"": 30, ""Cable management and labeling"": 30}"
mxF7cHPpDa0,UgwwDgucXcrY3NrxP8F4AaABAg,"{""Junction boxes and pull boxes"": 40, ""Cable management and labeling"": 35, ""Conductor sizing and ampacity"": 25}"
mxF7cHPpDa0,Ugw-vjLPZvUkXRaBpyV4AaABAg,"{""Receptacles and device outlets"": 30, ""Conductor terminations and splicing"": 40, ""Junction boxes and pull boxes"": 30}"
mxF7cHPpDa0,UgxUUc8mrSfA-s07Gv94AaABAg,"{""Electrical service equipment"": 30, ""Junction boxes and pull boxes"": 30, ""Conductor terminations and splicing"": 20, ""NEC article interpretation"": 20}"
mxF7cHPpDa0,UgyWBzSiwrdtxaYoqpN4AaABAg,"{""Electrical service equipment"": 40, ""Conductor terminations and splicing"": 25, ""Junction boxes and pull boxes"": 20, ""NEC article interpretation"": 15}"
mxF7cHPpDa0,UgzaUtsoQV3kPf_2FnF4AaABAg,"{""Luminaires and lighting fixtures"": 65, ""Junction boxes and pull boxes"": 20, ""Workmanship and installation quality"": 15}"
mxF7cHPpDa0,UgyFbiv4Ype8l9wRFe54AaABAg,"{""Code compliance and standards"": 45, ""Cable management and labeling"": 30, ""Workmanship and installation quality"": 25}"
mxF7cHPpDa0,Ugw07horwbgU821w-Zx4AaABAg,"{""Cable management and labeling"": 45, ""Junction boxes and pull boxes"": 30, ""Workmanship and installation quality"": 25}"
nJIe2E3_c1U,Ugya_ZjhjHeJ3s4v79N4AaABAg,"{""Building automation and controls"": 40, ""Motor circuits and motor controls"": 35, ""Ethernet and communication wiring"": 25}"
nJIe2E3_c1U,UgxkEg9tZskNAN6J3ER4AaABAg,"{""Motor circuits and motor controls"": 40, ""Building automation and controls"": 35, ""Ethernet and communication wiring"": 25}"
nJIe2E3_c1U,Ugz2Z0QhHs4nXPK4V5V4AaABAg,"{""Building automation and controls"": 40, ""Motor circuits and motor controls"": 35, ""Ethernet and communication wiring"": 25}"
nJIe2E3_c1U,Ugw_qwGjuWhcljaDKBR4AaABAg,"{""Motor circuits and motor controls"": 30, ""Building automation and controls"": 30, ""Ethernet and communication wiring"": 40}"
nJIe2E3_c1U,UgwP4wtXWKc7zMnm_dp4AaABAg,"{""Motor circuits and motor controls"": 30, ""Building automation and controls"": 30, ""Ethernet and communication wiring"": 40}"
nJIe2E3_c1U,Ugy7BgWYkeGg_GkaL8N4AaABAg,"{""Motor circuits and motor controls"": 20, ""Variable frequency drive applications"": 10, ""Building automation and controls"": 30, ""Low-voltage systems"": 25, ""Ethernet and communication wiring"": 15}"
nJIe2E3_c1U,UgwQiGuixyDO9Lv9xRB4AaABAg,"{""Motor circuits and motor controls"": 20, ""Variable frequency drive applications"": 10, ""Building automation and controls"": 30, ""Ethernet and communication wiring"": 20, ""Low-voltage systems"": 20}"
nJIe2E3_c1U,UgxvSDv1JZDeoH57oB14AaABAg,"{""Building automation and controls"": 40, ""Motor circuits and motor controls"": 25, ""Variable frequency drive applications"": 10, ""Low-voltage systems"": 25}"
nJIe2E3_c1U,Ugw4MNmPWnmfV-w9GbB4AaABAg,"{""Electrical theory and fundamentals"": 60, ""Audio/visual system wiring"": 40}"
nJIe2E3_c1U,UgwbiLq1vGkq5Z4Ag2N4AaABAg,"{""Building automation and controls"": 40, ""Motor circuits and motor controls"": 20, ""Variable frequency drive applications"": 15, ""Ethernet and communication wiring"": 25}"
nJIe2E3_c1U,Ugy53cEZgGyPFRmhX6t4AaABAg,"{""Motor circuits and motor controls"": 30, ""Building automation and controls"": 70}"
nJIe2E3_c1U,UgzsJajJEpJhwc69nWh4AaABAg,"{""Motor circuits and motor controls"": 40, ""Building automation and controls"": 60}"
nJIe2E3_c1U,Ugz10cnxoNKNrQ3BKo54AaABAg,"{""Motor circuits and motor controls"": 20, ""Building automation and controls"": 80}"
nJIe2E3_c1U,UgxcWDVHfS-7fUCLuTB4AaABAg,"{""Motor circuits and motor controls"": 40, ""Building automation and controls"": 60}"
nJIe2E3_c1U,UgyAsy2GaMptL-sbTX54AaABAg,"{""Motor circuits and motor controls"": 30, ""Building automation and controls"": 70}"
nJIe2E3_c1U,UgxuB_oy6aHTUMFXTep4AaABAg,"{""Building automation and controls"": 40, ""Variable frequency drive applications"": 35, ""Low-voltage systems"": 25}"
nJIe2E3_c1U,Ugx7fq9nEl-L2JMAvGB4AaABAg,"{""Variable frequency drive applications"": 30, ""Building automation and controls"": 30, ""Low-voltage systems"": 20, ""Motor circuits and motor controls"": 20}"
nJIe2E3_c1U,Ugx5EH3iSzgONFZoLIt4AaABAg,"{""Building automation and controls"": 40, ""Variable frequency drive applications"": 35, ""Low-voltage systems"": 25}"
nJIe2E3_c1U,UgwWE8VRDUsW7L2W7Jx4AaABAg,"{""Variable frequency drive applications"": 50, ""Building automation and controls"": 30, ""Motor circuits and motor controls"": 20}"
nJIe2E3_c1U,UgwF5khz9Ky9JiKd78d4AaABAg,"{""Variable frequency drive applications"": 40, ""Building automation and controls"": 35, ""Low-voltage systems"": 25}"
nJIe2E3_c1U,UgzHjc-oWUdSOm5p1-h4AaABAg,"{""Grounding systems"": 45, ""Building automation and controls"": 30, ""Bonding systems"": 10, ""Motor circuits and motor controls"": 15}"
nJIe2E3_c1U,UgyVLH5W-UqrU6_fLBl4AaABAg,"{""Embedded controls and automation"": 40, ""Motor circuits and motor controls"": 35, ""Building automation and controls"": 25}"
nJIe2E3_c1U,UgzvOsF2YIrW3H58uNZ4AaABAg,"{""Building automation and controls"": 40, ""Embedded controls and automation"": 35, ""Motor circuits and motor controls"": 25}"
nJIe2E3_c1U,UgwPC-CSAu3R1ym82s54AaABAg,"{""Embedded controls and automation"": 40, ""Motor circuits and motor controls"": 30, ""Building automation and controls"": 30}"
nJIe2E3_c1U,UgxKd93CUKXuy97ywix4AaABAg,"{""Variable frequency drive applications"": 40, ""Embedded controls and automation"": 35, ""Building automation and controls"": 25}"
nJIe2E3_c1U,UgyGb8leYFeHqG91rnJ4AaABAg,"{""Motor circuits and motor controls"": 40, ""Building automation and controls"": 35, ""Project planning and electrical layout"": 25}"
nJIe2E3_c1U,Ugz5c5_RRtgnMvYytdZ4AaABAg,"{""Motor circuits and motor controls"": 40, ""Building automation and controls"": 60}"
nJIe2E3_c1U,UgyraNFzfhDJ1DN7__V4AaABAg,"{""Building automation and controls"": 65, ""Motor circuits and motor controls"": 35}"
nJIe2E3_c1U,UgwJyp0GNZV6joY5lh14AaABAg,"{""Motor circuits and motor controls"": 40, ""Building automation and controls"": 48, ""Project planning and electrical layout"": 12}"
nJIe2E3_c1U,Ugx0JAnQgV6mB8xyZ5h4AaABAg,"{""Building automation and controls"": 75, ""Motor circuits and motor controls"": 25}"
nJIe2E3_c1U,UgzD8LsrWHS0huryGdJ4AaABAg,"{""Motor circuits and motor controls"": 40, ""Building automation and controls"": 35, ""Low-voltage systems"": 25}"
nJIe2E3_c1U,Ugyr-G8H1rwe6a_PkeJ4AaABAg,"{""Building automation and controls"": 40, ""Motor circuits and motor controls"": 35, ""Low-voltage systems"": 25}"
nJIe2E3_c1U,Ugy6kJsmxcyBPDvA0mx4AaABAg,"{""Motor circuits and motor controls"": 30, ""Building automation and controls"": 30, ""Low-voltage systems"": 20, ""Ethernet and communication wiring"": 20}"
nJIe2E3_c1U,Ugy2SkydPNFYbn6SFE94AaABAg,"{""Audio/visual system wiring"": 100}"
nJIe2E3_c1U,UgwO-gt7zt7YnkjnhHV4AaABAg,"{""Motor circuits and motor controls"": 40, ""Electrical enclosures and boxes"": 30, ""Building automation and controls"": 30}"
nJIe2E3_c1U,UgzVuG-LO1Mzgv-PkbR4AaABAg,"{""Building automation and controls"": 80, ""Motor circuits and motor controls"": 12, ""Transformers and power conversion"": 8}"
nJIe2E3_c1U,UgxKWt6PTCArY2Q2o4h4AaABAg,"{""Building automation and controls"": 50, ""Motor circuits and motor controls"": 36, ""Transformers and power conversion"": 14}"
nJIe2E3_c1U,UgzMwclN3deDxQTuGnd4AaABAg,"{""Building automation and controls"": 60, ""Motor circuits and motor controls"": 24, ""Transformers and power conversion"": 16}"
nJIe2E3_c1U,UgyS-_M36qmVXHfSnJJ4AaABAg,"{""Building automation and controls"": 75, ""Motor circuits and motor controls"": 15, ""Transformers and power conversion"": 10}"
nJIe2E3_c1U,UgwB948kBcf_IGOXDnV4AaABAg,"{""Building automation and controls"": 70, ""Motor circuits and motor controls"": 18, ""Transformers and power conversion"": 12}"
nJIe2E3_c1U,Ugwv5YTu6PcVrEuiydJ4AaABAg,"{""Building automation and controls"": 40, ""Motor circuits and motor controls"": 35, ""Audio/visual system wiring"": 25}"
nJIe2E3_c1U,Ugx2FFE8sGo-Uv3e5EF4AaABAg,"{""Motor circuits and motor controls"": 50, ""Building automation and controls"": 25, ""Low-voltage systems"": 25}"
nJIe2E3_c1U,UgzZcgr04-I_qO2qvBV4AaABAg,"{""Motor circuits and motor controls"": 40, ""Building automation and controls"": 40, ""Commissioning and troubleshooting"": 20}"
nJIe2E3_c1U,UgwhCowkuzlt_34GToJ4AaABAg,"{""Motor circuits and motor controls"": 40, ""Building automation and controls"": 35, ""Low-voltage systems"": 25}"
nJIe2E3_c1U,UgzHnLCpu3qbFKsTOyZ4AaABAg,"{""Motor circuits and motor controls"": 40, ""Building automation and controls"": 35, ""Low-voltage systems"": 25}"
nbxcWH_Grr8,UgzigyibtQF0KACiU_x4AaABAg,"{""Relays and contactors"": 50, ""Switching devices and control"": 25, ""Motor circuits and motor controls"": 15, ""Voltage drop and circuit performance"": 10}"
nbxcWH_Grr8,UgxMtVYKHVGc_F60a8V4AaABAg,"{""NEC article interpretation"": 40, ""Conduit and raceway systems"": 35, ""Underground service installation"": 25}"
nbxcWH_Grr8,UgxYmmhyLhArdB8EOil4AaABAg,"{""Motor circuits and motor controls"": 40, ""Conduit and raceway systems"": 35, ""Device mounting and installation"": 25}"
nbxcWH_Grr8,UgzyOzZljAlgfcjiLmJ4AaABAg,"{""Conductor routing methods"": 50, ""Conduit and raceway systems"": 30, ""Cable tray and cable support systems"": 20}"
nbxcWH_Grr8,Ugwv3JF_9x3wq-Vxw4h4AaABAg,"{""Electrical enclosures and boxes"": 30, ""Conduit and raceway systems"": 30, ""Conductor routing methods"": 25, ""Cable tray and cable support systems"": 15}"
nbxcWH_Grr8,Ugz6msgg_B7ZOXI5QpJ4AaABAg,"{""Conductor routing methods"": 35, ""Conduit and raceway systems"": 30, ""Electrical enclosures and boxes"": 20, ""Conductor terminations and splicing"": 15}"
niUkqDlKL1k,UgxwrgHztOut1yI0i-h4AaABAg,"{""Electrical enclosures and boxes"": 45, ""Conductor routing methods"": 35, ""Cable management and labeling"": 20}"
niUkqDlKL1k,UgxddcZyzSKvuBaZnpR4AaABAg,"{""Conduit and raceway systems"": 75, ""Device mounting and installation"": 25}"
niUkqDlKL1k,UgwgNdYEWYMIQvZI0GR4AaABAg,"{""Conductor sizing and ampacity"": 45, ""Conduit and raceway systems"": 35, ""Power distribution systems"": 20}"
niUkqDlKL1k,Ugwb5cQOR5XLuDqTiO54AaABAg,"{""Device mounting and installation"": 40, ""Conductor routing methods"": 30, ""Cable management and labeling"": 30}"
niUkqDlKL1k,UgxWxneQ69SPmE1-WCl4AaABAg,"{""NEC article interpretation"": 40, ""Receptacles and device outlets"": 30, ""Conductor terminations and splicing"": 30}"
niUkqDlKL1k,UgyJEO8OwBJOdxcZBSx4AaABAg,"{""NEC article interpretation"": 40, ""Conduit and raceway systems"": 35, ""Device mounting and installation"": 25}"
niUkqDlKL1k,Ugz_60Q-Vqm_cN7YBkZ4AaABAg,"{""Wire gauge and conductor selection"": 50, ""Jobsite workflow, tools, and best practices"": 30, ""Conductor routing methods"": 20}"
niUkqDlKL1k,UgzWQZPC-im8ZKmpfHJ4AaABAg,"{""Device mounting and installation"": 40, ""Conductor routing methods"": 40, ""Junction boxes and pull boxes"": 20}"
niUkqDlKL1k,UgzbtowjTWannxDJvPx4AaABAg,"{""Electrical enclosures and boxes"": 50, ""Device mounting and installation"": 30, ""Conductor routing methods"": 20}"
niUkqDlKL1k,UgwNmujXnOrVe7Ytgmh4AaABAg,"{""Device mounting and installation"": 40, ""Conductor routing methods"": 35, ""Jobsite workflow, tools, and best practices"": 25}"
niUkqDlKL1k,Ugywpw51U59eu74MiK94AaABAg,"{""Conduit and raceway systems"": 40, ""Conductor routing methods"": 35, ""Device mounting and installation"": 25}"
niUkqDlKL1k,Ugwaa4fkfjyk9uUXfuJ4AaABAg,"{""Device mounting and installation"": 40, ""Conductor routing methods"": 35, ""Conductor terminations and splicing"": 25}"
niUkqDlKL1k,Ugxp7xUU7kGAm1KSmEB4AaABAg,"{""Conduit and raceway systems"": 50, ""Conductor routing methods"": 30, ""Device mounting and installation"": 20}"
niUkqDlKL1k,UgzpKFamq43SpIl-evR4AaABAg,"{""Conductor insulation types"": 40, ""Junction boxes and pull boxes"": 40, ""Underground service installation"": 20}"
niUkqDlKL1k,UggLx7HxN069pXgCoAEC,"{""Conductor routing methods"": 40, ""Conductor insulation types"": 30, ""Code compliance and standards"": 30}"
npcYonaaGZ4,Ugw6ybBQeblqyJra_294AaABAg,"{""Panelboards and load centers"": 40, ""Branch circuit design"": 35, ""Luminaires and lighting fixtures"": 25}"
npcYonaaGZ4,Ugw3wrhzAxiTisH1WuR4AaABAg,"{""Branch circuit design"": 45, ""Conductor routing methods"": 35, ""Panelboards and load centers"": 20}"
npcYonaaGZ4,UgwvpD-NATWwYxz6bzV4AaABAg,"{""Panelboards and load centers"": 40, ""Cable management and labeling"": 35, ""Conductor routing methods"": 15, ""Conductor terminations and splicing"": 10}"
npcYonaaGZ4,UgxZzKzTgDyHsUgfLCt4AaABAg,"{""Luminaires and lighting fixtures"": 50, ""Lighting system design"": 30, ""Device mounting and installation"": 20}"
npcYonaaGZ4,UgyX_5fI1JeAEIaNbTd4AaABAg,"{""Panelboards and load centers"": 30, ""Overcurrent protection"": 25, ""Wire gauge and conductor selection"": 25, ""Lighting system design"": 20}"
npcYonaaGZ4,UgwmHSg6xV96QfXC_w94AaABAg,"{""Panelboards and load centers"": 30, ""Overcurrent protection"": 25, ""Wire gauge and conductor selection"": 25, ""Lighting system design"": 20}"
npcYonaaGZ4,UgiXrVbl9pAJLngCoAEC,"{""Branch circuit design"": 35, ""Panelboards and load centers"": 30, ""Conductor sizing and ampacity"": 20, ""Transformers and power conversion"": 15}"
npcYonaaGZ4,UghsI5aUQGzheXgCoAEC,"{""Panelboards and load centers"": 40, ""Branch circuit design"": 30, ""Lighting control systems"": 20, ""Conductor sizing and ampacity"": 10}"
npcYonaaGZ4,UggMndtvylkwVngCoAEC,"{""Branch circuit design"": 40, ""Conductor terminations and splicing"": 30, ""Panelboards and load centers"": 30}"
npcYonaaGZ4,Ugggc8ePl5dHFXgCoAEC,"{""Raceway fill and conductor count"": 50, ""Conductor routing methods"": 30, ""Conduit and raceway systems"": 20}"
npcYonaaGZ4,UghuI8GvVywQ7ngCoAEC,"{""Panelboards and load centers"": 30, ""Conductor sizing and ampacity"": 30, ""Overcurrent protection"": 25, ""Lighting control systems"": 15}"
npcYonaaGZ4,UgjbooMZW76IWXgCoAEC,"{""Panelboards and load centers"": 40, ""Overcurrent protection"": 30, ""Conductor sizing and ampacity"": 30}"
npcYonaaGZ4,UgjmVnJrXIUZ4HgCoAEC,"{""Branch circuit design"": 40, ""Panelboards and load centers"": 35, ""Transformers and power conversion"": 15, ""Overcurrent protection"": 10}"
npcYonaaGZ4,UgjsSxKwcgme3ngCoAEC,"{""Panelboards and load centers"": 30, ""Overcurrent protection"": 25, ""Conductor sizing and ampacity"": 15, ""Wire gauge and conductor selection"": 10, ""Lighting system design"": 10, ""Luminaires and lighting fixtures"": 10}"
npcYonaaGZ4,UghnLDipTNpjAngCoAEC,"{""Panelboards and load centers"": 30, ""Overcurrent protection"": 25, ""Conductor sizing and ampacity"": 25, ""Branch circuit design"": 20}"
npcYonaaGZ4,UggFaV4QGAAWE3gCoAEC,"{""Switching devices and control"": 50, ""Luminaires and lighting fixtures"": 30, ""Lighting control systems"": 20}"
npcYonaaGZ4,UgjnJE3ylslWO3gCoAEC,"{""Panelboards and load centers"": 45, ""Conductor terminations and splicing"": 35, ""Branch circuit design"": 20}"
npcYonaaGZ4,UgylTtQx1ADUtALNk7N4AaABAg,"{""Branch circuit design"": 35, ""Switching devices and control"": 35, ""Conductor terminations and splicing"": 30}"
npcYonaaGZ4,UgzdRBOgN14UHtHrrZ94AaABAg,"{""Panelboards and load centers"": 30, ""Overcurrent protection"": 25, ""Conductor sizing and ampacity"": 25, ""Transformers and power conversion"": 20}"
oDBqZOOIFno,UgxaOD9m0_XdIJNE8JJ4AaABAg,"{""Switching devices and control"": 40, ""Electrical service equipment"": 60}"
oDBqZOOIFno,UgylWbDocxkDIFf37G54AaABAg,"{""Power distribution systems"": 40, ""Transformers and power conversion"": 30, ""Grounding systems"": 15, ""Bonding systems"": 15}"
