VideoID,Title,URL,Problem,Solution,Topics,Subtopics,ViewCount,LikeCount
R2SVLZTGcB0,Is the wall made of bricks with mortar? #electrician #electricalcontractor #construction,https://www.youtube.com/watch?v=R2SVLZTGcB0,The user cannot tell whether the wall is brick or concrete because the cutting blade goes deep into a layer (likely mortar) and they can't see bricks.,"Explain that builders first lay bricks then apply a thick mortar/render layer, so a groove cutter may only reach the mortar; verify by checking exposed brick at the wall base and the red brick dust produced when cutting — these indicate a brick wall covered with mortar rather than solid concrete.","Wiring (60%), Tools (40%)","Wall chasing / grooving for conduit (60%), Cutting blades & material identification (40%)",,
SlGFgKxjVMg,#electrical#work #residential #commercial #workhard #electrical #contractor #shorts,https://www.youtube.com/watch?v=SlGFgKxjVMg,The transcript contains only music/lyrics and provides no electrical engineering problem or technical content to analyze.,No engineering problem or solution can be extracted from this transcript; there is no applicable technical information.,Undefined (100%),Non-technical / music transcript (100%),39.0,12.0
tRvOYn857FU,Electrical Residential (Circuit D1),https://www.youtube.com/watch?v=tRvOYn857FU,"Wiring a light controlled from multiple locations — the circuit (D1) has three switches including an S4 (4‑way) and a 3‑foot feed into the light, which differs from the other circuits.","Wired it as a multi‑way circuit: two 3‑way switches at the ends with the S4 (4‑way) as the intermediate switch, ran 3‑conductor traveler cables between switches, and routed the 3‑ft feed into the light location while keeping power and neutral mapped correctly.","Wiring (70%), Planning (30%)","Multi‑way switch wiring (70%), Cable routing / feed length considerations (30%)",256.0,
JlLGjgQ4PYw,#Mirzapur#farmhouse #electrical #work #residential #commercial #shorts #viral #video #electricalwork,https://www.youtube.com/watch?v=JlLGjgQ4PYw,"The transcript contains only non-verbal tokens (""foreign [Music] [Music]"") with no technical dialogue or content to identify a problem.",No technical problem/solution can be extracted from the provided text. Request a complete transcript or audio with spoken content to perform classification.,Undefined (100%),Insufficient content / Transcript missing substantive information (100%),255.0,11.0
w7H_QQfeFVw,residential electrical contractors in Greenfield IA: Home Power Woes?,https://www.youtube.com/watch?v=w7H_QQfeFVw,"Homeowners in Greenfield, Iowa are facing electrical problems and may risk unsafe DIY fixes for lighting, outlet repairs, and other electrical issues.","Hire licensed residential electrical contractors (e.g., Rewired Iowa) to perform lighting installations, outlet repairs, and troubleshooting, ensuring safe, efficient, and code-compliant electrical work.","Wiring (45%), Safety (30%), Codes & Regulations (15%), Education (10%)","Outlet & lighting work (45%), Risk of DIY / home electrical safety (30%), Licensing and compliance (15%), Professional training / electrician expertise (10%)",22.0,0.0
wKVlXzhl0Ko,"VIDEO: 1 killed, 2 injured in electrical accident at Tennessee home",https://www.youtube.com/watch?v=wKVlXzhl0Ko,"A roofing crew's ladder contacted an overhead electrical line, causing a fatal electrocution and injuring two others; emergency response, utility intervention, and a criminal investigation were required.","Bystanders called 911, victims were transported to hospital, the electric utility safely removed the ladder from the power line, and law enforcement is investigating the incident (no criminal charges filed at this time).","Safety (60%), Wiring (25%), Codes & Regulations (15%)","Ladder contact with overhead lines / electrocution hazard (40%), Emergency response and utility isolation of energized equipment (25%), Workplace training, PPE, and safe work practices for roofing (20%), Investigation, legal/OSHA implications and regulatory compliance (15%)",10479.0,39.0
2wIpNeAQf6U,Crisp as it gets 🫱🏻‍🫲🏽 #electrical #tradesman #bluecollar #electrician #residential #sparky #diy,https://www.youtube.com/watch?v=2wIpNeAQf6U,The provided transcript is unintelligible and contains no clear electrical engineering content or actionable information.,"Cannot classify meaningfully from this input; request a clearer or longer transcript or additional context (re-record, remove background noise, or provide full sentences).",Undefined (100%),Incoherent / noisy transcript (100%),200.0,3.0
2uriiyA_qDE,😮‍💨😂 #electrical #tradesman #bluecollar #electrician #residential #sparky #diy #viral #comedy,https://www.youtube.com/watch?v=2uriiyA_qDE,"An unsecured cable/conduit needs a strap at a specific location, and a worker is reporting throbbing pain (possible injury or unsafe condition).","Install a strap/clamp at the indicated location to secure the cable/conduit; stop work, assess and treat the worker (apply PPE/first aid) and escalate if necessary.","Wiring (50%), Safety (30%), Tools (20%)","Cable Securing (50%), PPE & First Aid (30%), Straps/Clamps (20%)",192.0,5.0
0uRFJ6INqh8,#diy #renovationlife #electrical #construction #carpenter #remodel #homerenovation #fypシ #realestate,https://www.youtube.com/watch?v=0uRFJ6INqh8,"During a move-out an unexpected, unpleasant mess was discovered in the refrigerator and behind a door, creating uncertainty about contents and potential sanitation issues.","Contain the problem by closing the fridge door to limit exposure, then schedule inspection and cleanup of the fridge contents as part of the move-out process (remove, dispose, and clean) and add inspection to the move-out checklist.","Safety (60%), Planning (40%)","Sanitation / Hygiene (60%), Move-out inspection / Checklist (40%)",52.0,1.0
_UIRRG5edjc,Residential Electrical Service Work by B&amp;D Industries and IBEW 611 Keeps Community Running,https://www.youtube.com/watch?v=_UIRRG5edjc,"Residential and emergency service electrical work is critical but underemphasized; the challenge is providing rapid, skilled, safe service calls (panicked customers, commercial outages, diverse on-site challenges) while scaling and maintaining trust between the union and contractor.","Rely on a trained IBEW workforce and strong contractor–union partnership to staff a ramped-up service division capable of 24/7 rapid dispatch of journeymen who perform safe, timely residential and commercial repairs and maintenance.","Wiring (35%), Education (25%), Planning (20%), Safety (15%), Tools (5%)","Residential service & troubleshooting (35%), Ongoing training & journeyman readiness (25%), Dispatch, scaling & service-division operations (20%), Emergency-response safety practices & timely execution (15%), Field tools & equipment proficiency (5%)",109702.0,37.0
CW5z6In0dIo,#321 Moving from Commercial to Residential Electrical with Matt McCarthy of M&amp;J Electric Inc.,https://www.youtube.com/watch?v=CW5z6In0dIo,"Running a small electrical business while navigating evolving codes/inspections, utility service constraints and delays, competition from low‑cost/unlicensed labor, and differences between commercial and residential work.","Emphasize quality workmanship and code compliance (permits, load calculations, arc‑fault/GFI, smoke/CO), invest in proper tools and suppliers, plan jobs tightly with clear site communication, mentor/train apprentices, and educate clients to avoid unsafe/underpriced alternatives.","Codes & Regulations (25%), Wiring (20%), Safety (15%), Tools (10%), Planning (10%), Education (10%), Technology (10%)","NEC/ESA compliance & permitting (20%), Load calculations & utility/service upgrades (15%), Commercial vs residential wiring practices (15%), Apprentice mentorship & workforce development (10%), Arc‑fault/GFCI/smoke & CO requirements (10%), Tooling & equipment (benders, battery tools, punches) (8%), Hydro/utility coordination, scheduling & infrastructure limits (12%), Business/estimating risks from cash/marketplace undercutting (10%)",198.0,7.0
6CPwLjBXX9Y,How to Estimate Residential Electrical Demo,https://www.youtube.com/watch?v=6CPwLjBXX9Y,"Estimating demolition (demo) labor and material costs for a residential electrical job using an estimating tool, and needing a fast, repeatable method when many items must be demoed.","Two approaches: (1) Simple — manually enter total demo labor hours (e.g., two workers × four hours) into the estimate. (2) Detailed — add assemblies/items from the product/assembly catalog (e.g., bath fan, 2‑gang switch), set all material/unit costs to zero, and reduce the prepopulated installation labor values (typically about half) to approximate demo labor, then save each line item in the estimating software (Red Rhino).","Planning (50%), Education (30%), Technology (20%)","Estimating / Demo methodology (40%), Labor vs. material costing (30%), Estimating software workflow (Red Rhino assemblies/catalog) (20%), Tutorial / step‑by‑step examples (10%)",1373.0,4.0
Zoqss1VO1lo,#electrical #tradesman #bluecollar #electrician #residential #sparky #diy #viral #comedy #trump,https://www.youtube.com/watch?v=Zoqss1VO1lo,"The transcript contains only abusive, non-technical language and noise; no electrical engineering problem is presented.","No technical solution can be extracted. Recommend providing a clear, topic-relevant transcript or additional context to enable analysis.",Undefined (100%),Non-technical / Abusive content (100%),436.0,7.0
TbCET6Dkpb0,Electrical Construction and Maintenance Electrician Tour,https://www.youtube.com/watch?v=TbCET6Dkpb0,"Train students to become safe, code-compliant, job-ready electricians by building foundational theory and practical skills across residential, commercial, and industrial work.","A two-year program: Year 1 establishes low-voltage theory, residential wiring, conduit bending, and strict NEC-based safety practices with hands-on labs; Year 2 covers advanced niches (solar, PLCs, motor controls, fire alarms), troubleshooting boards, real-world projects (house builds, campus solar), and tool/meter proficiency to produce well-rounded, employable electricians.","Education (35%), Wiring (25%), Codes & Regulations (15%), Safety (10%), Tools (7%), Technology (8%)","Curriculum & Instruction (20%), Hands-on Training & Projects (15%), Residential Wiring (15%), Conduit & Line-Voltage Work (6%), Motor Controls & Troubleshooting (4%), NEC Compliance (10%), Fire Prevention & Code Impact (5%), Electrical Safety Practices (6%), Low-Voltage Safety & Testing (4%), Hand/Power Tools & Bender Use (4%), Test Equipment / Meters (3%), Renewable Energy / Solar (5%), PLCs & Automation (3%)",2415.0,26.0
pNhrmBRIZO4,How to install Residential Electrical Service 400 Amp,https://www.youtube.com/watch?v=pNhrmBRIZO4,"Explaining and clarifying the components and layout of a residential 400 A service — including metering/CT requirements, service conductors, disconnects, distribution to subpanels, and grounding — so the audience understands how power flows and why certain equipment is used.","A left-to-right walkthrough of the service: identify the CT can required for services over 200 A, show the meter box feeding a 400 A disconnect (three‑phase hardware used for single‑phase service), note the 350 MCM service conductors and their ampacity, explain the trough distributing to two 200 A disconnects feeding remote panelboards, and point out grounding (two ground rods) and transformer/pole supply while calling out the regulatory CT requirement.","Wiring (60%), Education (25%), Codes & Regulations (15%)","Service entrance & metering (CT can, meter box) (30%), Conductor sizing (350 MCM ampacity) (15%), Distribution & disconnects (400 A disconnect, 2×200 A feeds, trough) (10%), Grounding & bonding (ground rods, neutral) (5%), Regulatory requirement (CT for >200 A / utility requirement) (15%), Educational walkthrough / explanation of system flow (25%)",16791.0,248.0
sbMhPBVBcLk,3 Red Flags When Hire an Electrician for Your Residential New Construction Wiring Services #shorts,https://www.youtube.com/watch?v=sbMhPBVBcLk,"Homeowner risk when hiring an electrician for residential new-construction wiring due to three red flags: electrician not licensed, lacking insurance/warranty, and unable to provide references or work samples.","Vet electricians before hiring by confirming licensing and permits, verifying insurance and warranty coverage, and requesting references or work samples — or contact ReliantElectrical.com to book a vetted electrician.","Wiring (40%), Codes & Regulations (35%), Safety (25%)","Residential new-construction wiring (40%), Licensing and compliance (35%), Insurance, warranty, and liability protection (25%)",454.0,14.0
1bWZuZVnXMk,Residential  Electrical Estimating Software - Using Assemblies to Estimate Residential Electrical,https://www.youtube.com/watch?v=1bWZuZVnXMk,Creating material lists and performing takeoffs for residential electrical estimates is time-consuming and repetitive.,"Use Red Rhino's pre-built residential assemblies in the product catalog to add complete material sets (boxes, romex, devices, breakers, connectors, labor, etc.) to the estimate, edit quantities or components (e.g., cable length, disconnects) as needed, and save—speeding and standardizing the estimating process.","Technology (45%), Planning (25%), Education (20%), Wiring (10%)","Estimating software / assemblies (45%), Material takeoff / quantity estimating (25%), Tutorial / workflow demonstration (20%), Residential wiring components (romex, boxes, breakers) (10%)",2023.0,10.0
59KfkQtRfpk,J. Becher &amp; Assoc. - Full Service Residential Electrical Contractor,https://www.youtube.com/watch?v=59KfkQtRfpk,"Difficulty finding consistently skilled electricians to staff growing, complex residential and commercial electrical and automation projects.","Formed a partnership with IBEW/Power Partners and relied on JATC-trained electricians to source well-trained personnel; leveraged in-house teams to deliver home automation, access control, fire alarm, lighting control and large commercial jobs while emphasizing safety and core values.","Education (30%), Technology (25%), Wiring (25%), Safety (20%)","Apprenticeship & workforce training (30%), Home automation / alarm.com / access control systems (25%), Residential and commercial wiring projects (25%), Jobsite safety / lost-time prevention (20%)",184.0,2.0
TzQ9knfLuBs,Residential electrical panel inspection,https://www.youtube.com/watch?v=TzQ9knfLuBs,"Main circuit breaker panels may be outdated, improperly grounded, or lack whole-home surge protection, creating safety and fire-hazard risks for residential and commercial properties.","Perform main panel inspections and grounding checks, install whole-home surge protection, and upgrade circuit breaker panels; also offer smart lighting and other residential/commercial electrical services.","Safety (40%), Wiring (30%), Technology (20%), Education (10%)","Panel inspection & upgrades (30%), Grounding & bonding (20%), Whole-home surge protection (20%), Smart lighting / home automation (10%), Electrical safety & fire prevention (15%), Residential/commercial electrical services (5%)",274.0,3.0
Ctk-kCI26Nw,#electrical #electrician #milwaukee #residential 15 amp outlet part 3,https://www.youtube.com/watch?v=Ctk-kCI26Nw,"The provided transcript contains only background music and unintelligible fragments (""ow he""), so there is no identifiable electrical-engineering problem or content to analyze.","Ask the user to provide a clearer or longer transcript, higher-quality audio, or contextual information about the recording so specific problems and solutions can be extracted.",Undefined (100%),Insufficient / no transcribed content (100%),853.0,4.0
mQpR8G9kaAQ,Coday Sayso doin residential electrical work installing receptacles,https://www.youtube.com/watch?v=mQpR8G9kaAQ,Need for an electrician on a packing/job site to handle electrical tasks or support.,"Brought Cody, an experienced electrician, to the site to provide electrical expertise and hands-on assistance.","Planning (50%), Education (25%), Wiring (25%)","Personnel Coordination (50%), Tradesman Experience / Skill Transfer (25%), On-site Wiring Assistance (25%)",11.0,1.0
UEYmrl__XUE,#construction #new #light #electricial #electrician #sparky #life #power #bluecollar #residential,https://www.youtube.com/watch?v=UEYmrl__XUE,The transcript is non-technical (appears to be song lyrics/vernacular) and contains no identifiable electrical engineering problem or context.,Mark the entry as non-applicable to electrical engineering classification and request a relevant technical transcript; no EE solution can be extracted from the provided text.,Undefined (100%),Non-technical / Irrelevant content (100%),537.0,15.0
MUyhu77xa_8,Residential Electrical Systems,https://www.youtube.com/watch?v=MUyhu77xa_8,"Students need a clear, practical understanding of residential electrical systems — how power enters and is distributed, wiring and device identification, safety/protection devices, reading electrical plans, applicable codes, and energy-conservation practices for an assignment.","A PowerPoint lecture and accompanying assignment that explains service entrance (meter, 240/120 V, hot/neutral/ground), main panel and breakers, wiring colors and receptacles, switches (single-pole, 3-way), GFCI/grounding, interpreting electrical plans/legends, relevant codes (NEC/IRC), and energy-efficiency tips; students are asked to photograph their meter and panel to apply the concepts.","Education (35%), Wiring (30%), Safety (15%), Codes & Regulations (10%), Planning (10%)","Electrical service & distribution (meter, main breaker, 120/240 V) (20%), Receptacles & switches (outlet polarity, single-pole, 3-way) (15%), Protective devices (circuit breakers, GFCI, grounding) (15%), Electrical plans & legend interpretation (plans, symbols, labeling) (15%), Codes & standards (NEC, IRC, local adoption) (10%), Energy conservation & efficiency (LEDs, sealing exterior walls, timed exhaust) (15%), Teaching/assignment tasks (photo documentation, applied learning) (10%)",327.0,7.0
K2EyXOHxPvI,Residential &amp; commercial construction,https://www.youtube.com/watch?v=K2EyXOHxPvI,"The transcript contains only non-technical audio markers (""[Music] thank you [Music]""); no engineering problem or challenge is presented.","No solution is described in the transcript; insufficient technical content to extract a problem/solution. Recommend providing a longer, content-rich transcript.",Undefined (100%),Non-technical audio / Insufficient information (100%),18.0,2.0
fJc4Sol1Yl4,Construction of Concrete Block Walls Residential Construction Start to Finish,https://www.youtube.com/watch?v=fJc4Sol1Yl4,"Tying a new concrete‑block addition into an existing block house while ensuring structural continuity, meeting wind/hurricane load requirements, and keeping the build process inspectable and coordinated on a constrained site.","Drill 5/8"" holes through existing masonry, epoxy in 5/8"" rebar that is extended into new block cells, tie that rebar into long vertical rebar runs and fill cells with concrete to create continuous reinforced tie‑beams; use precast lintels over openings, cut inspection knockouts/notches where needed, protect openings with plywood during pours, and sequence work (cleanup, trusses) while documenting the process for inspection and homeowner education.","Planning (45%), Codes & Regulations (35%), Education (20%)","Structural tie‑beam continuity / reinforcement (25%), Rebar anchoring with epoxy & vertical reinforcement (20%), Inspection & compliance for wind/hurricane loads (20%), Precast lintels and window/door opening detailing (10%), Construction sequencing & site logistics (10%), Video documentation / homeowner education (15%)",255345.0,3439.0
QFEG0SkuRZU,🏡 The Process of Building Your Dream Home: Step-by-Step Guide to New Construction! 🏗️✨,https://www.youtube.com/watch?v=QFEG0SkuRZU,"Prospective buyers don't know what the new-construction home building process and timeline look like, including permit timing and construction phases.","The realtor explains the six construction phases (site/permits, foundation, framing, rough mechanics, drywall, interior finishes, final finishes), highlights permit lead times (1–3 months if not pre-filed), and describes what is installed in each phase (including rough-in plumbing, HVAC, and electrical) to orient buyers.","Planning (40%), Education (30%), Codes & Regulations (20%), Wiring (10%)","Project Phasing / Construction Sequence (40%), Homebuyer Process Overview / Guidance (30%), Permit Processing & Timing (20%), Rough-in Electrical (10%)",16.0,0.0
PCcApX4znhs,Industrial Electrical Contractors Atlanta GA,https://www.youtube.com/watch?v=PCcApX4znhs,"The transcript addresses the challenge of finding a reliable, professional, and affordable electrician and scheduling electrical service or installation.","A local electrical company advertises that they provide a full range of electrical services and installations, emphasize professionalism and affordability, and invite customers to call or email to set up an appointment with friendly staff.","Wiring (60%), Planning (25%), Education (15%)","Installations & Repairs (60%), Scheduling & Customer Service (25%), Service Promotion / Qualifications (15%)",59.0,0.0
3l02ztJYHKg,ABB is committed to the electrical construction industry,https://www.youtube.com/watch?v=3l02ztJYHKg,"The industry faces a shortage of prepared frontline leaders and retiring foremen, plus a resistance to cultural change and technology adoption, risking stagnation in project planning, execution, and workforce development.","Thomas & Betts invested in whole-person training and leadership development for foremen and crews, partnering with contractors to combine product innovation, pre-planning practices (BIM, digital scanning, GPR) and on-site empowerment to build technical skills, improve jobsite efficiency, and create a culture that supports experimentation and workforce growth.","Education (45%), Planning (30%), Technology (20%), Safety (5%)","Leadership Development (30%), Workforce Training & Apprenticeship (15%), Pre-construction Planning & Foreman Empowerment (20%), Project Execution & Coordination (10%), BIM / Digital Scanning / GPR Adoption (15%), Product & Tool Innovation (5%), Safety Culture & Worker Well-being (5%)",256.0,1.0
U2lMPZ8fqaU,Do you like having a floor socket? #electrician #electrical #construction,https://www.youtube.com/watch?v=U2lMPZ8fqaU,Working within a rules-heavy framework that induces fear of mistakes and perceived lack of professionalism while needing to install a floor socket base.,"Used a cardboard mold as temporary formwork to pour cement and fix the floor socket base; left final finish to the tile workers who will lay ceramic tiles over it, achieving a functional installation despite unconventional method.","Tools (30%), Planning (25%), Education (25%), Wiring (10%), Safety (10%)","Makeshift formwork / materials (cardboard mold) (30%), Sequencing & coordination with tile workers (25%), Professional practice / creativity vs. rules (25%), Floor socket installation / mounting (10%), Workmanship risk & compliance considerations (10%)",,
s3hiZZrkIhE,INDUSTRIAL ELECTRICAL WIRE PULLING. #oddlysatisfying #electrician,https://www.youtube.com/watch?v=s3hiZZrkIhE,"Speaker lacks access to heavy‑duty industrial work and the necessary equipment/funding (e.g., wire feeders, a tractor to pull them), and misses doing that kind of work.","Obtain projects or company funding/resources to provide heavy equipment (wire feeders, rigging/tractors) so heavy industrial wiring/welding tasks can be performed.","Tools (60%), Planning (40%)","Wire feeders / welding equipment (40%), Heavy industrial equipment & rigging (20%), Project resourcing & procurement (25%), Company budgeting / funding (15%)",70602.0,2081.0
r_4MI9J1aWI,Kansas City Commercial-Industrial Electrical Contractor | CEI Electrical &amp; Mechanical,https://www.youtube.com/watch?v=r_4MI9J1aWI,"Homeowners and businesses need electrical repairs or new wiring, circuit breakers, or lighting but electrical work is dangerous and requires qualified professionals.","A licensed electrician will assess the electrical needs, provide cost estimates, and perform installations and repairs professionally, safely, and punctually to save time and money.","Wiring (50%), Safety (30%), Planning (20%)","Circuit installation & breakers (30%), Lighting & fixture installation (20%), Hazard awareness & risk (20%), Professional safety practices (10%), Assessment & cost estimation (15%), Scheduling & punctuality (5%)",175.0,0.0
_UozwsDFwDE,Tarey Modification Ferication Erection with 2 Cuts Bend Offset #electrical #construction#Mr.QURAISHI,https://www.youtube.com/watch?v=_UozwsDFwDE,"No engineering problem is present; the transcript contains only repetitive music/chant (""get ready to fight"").",Not applicable — there is no technical issue or solution discussed in the transcript.,Undefined (100%),Non-technical audio content (100%),34.0,8.0
ddBzFGLTGrc,Elliott Electric Supply Customer Testimonial: Performance Electrical Construction,https://www.youtube.com/watch?v=ddBzFGLTGrc,"Finding a reliable electrical supplier that provides competitive pricing, responsive communication, and up-to-date lighting products.","The speaker relies on Elliot Electric (and specifically Hayden’s team) for quick phone support, accurate bids, good pricing, and a steady supply of new, top-line lighting products, built over a long-term business relationship.","Tools (45%), Technology (40%), Education (15%)","Supplier service & pricing (45%), Lighting products & innovation (40%), Long-term business relationship / on-the-job experience (15%)",97.0,0.0
RL-0CzCf6HE,Electrical Construction Tutorial 1,https://www.youtube.com/watch?v=RL-0CzCf6HE,"Fresh graduates and construction industry newcomers lack structured guidance on the stages and basics of electrical construction, building types, and how electrical systems fit into building plans.","The speaker (an electrical engineer with 11 years' experience) presents a tutorial series that introduces types of building construction and floor plans, outlines where electrical rooms and services fit, and promises follow-up sessions on detailed electrical systems, design for special buildings (e.g., hospitals), and testing & commissioning.","Education (50%), Planning (30%), Wiring (20%)","Training & Industry Orientation (50%), Building Types & Floor Plans (30%), Electrical Systems Overview (20%)",41.0,0.0
LLZ_BiqKirs,Electrician POV episode 10 #electrician #construction #funny #electrical,https://www.youtube.com/watch?v=LLZ_BiqKirs,"The excerpt highlights a lack of effort — an example of ""what not trying at all"" looks like.",No concrete technical solution is provided; implicitly the remedy is to attempt the task and engage (use as a cautionary example to motivate effort).,Education (100%),Training/Motivation (100%),1370.0,20.0
h3c-gCQ5ya4,Arc Flash and Electrical Safety: Safe Work Practices,https://www.youtube.com/watch?v=h3c-gCQ5ya4,"A foreman installed circuit breakers on a live main distribution panel without de-energizing the equipment, resulting in an arc flash injury due to inadequate training, poor decision-making, and reliance on PPE instead of following safe work practices.","Prevent recurrence by placing equipment in an electrically safe work condition (de-energize and lockout/tagout), follow NFPA 70E and OSHA requirements, ensure only properly trained and qualified personnel work on energized equipment, maintain arc-flash boundaries, coordinate shutdowns with the utility, and use PPE only as a last line of defense per the hierarchy of controls.","Safety (45%), Codes & Regulations (25%), Education (15%), Planning (15%)","Arc flash / Electrically safe work practices (30%), NFPA 70E / OSHA compliance (25%), Training & qualification of personnel (15%), Lockout/tagout & de-energization planning (15%), PPE usage & hierarchy of controls (15%)",99445.0,682.0
WLOQhEmmYw8,I bought a container full of Chinese electric construction equipment!,https://www.youtube.com/watch?v=WLOQhEmmYw8,"Importing and unloading a container of heavy electric loaders and attachments that were shifted/damaged in transit, dealing with difficult rigging, heavy nailed-down wheel chocks, safely removing and testing bulky attachments, and the broader issue that right-sized electric construction equipment is hard to source and support in the US.","Carefully unrigged and unloaded the machines using steering, pallet forks, straps and manual chipping out of wheel chocks; tested and demonstrated attachments (digger, augur, buckets, forks) and machine operation; then launched a business (NESARE) to import, modify/“Americanize,” provide local sales and after‑sale support, and offer these electric loaders domestically.","Technology (40%), Tools (25%), Planning (20%), Safety (10%), Education (5%)","Electric drivetrain & hydraulic system (35%), Attachments & quick‑hitch operation (25%), Import/logistics and business startup (20%), Rigging, unloading and safe handling (12%), Operator demo, use‑cases and basic training (8%)",3051017.0,38153.0
lHpsgmutp7s,Boost Efficiency in Electrical Construction | Mike Evans on AECInspire’s Impact,https://www.youtube.com/watch?v=lHpsgmutp7s,"Inefficient traditional prefab and installation workflows causing higher labor, waste, schedule delays, and skepticism about new methods.","Adopted AC Inspire software and a prefab-focused workflow — using design-to-install digital tools, prefabrication methods, and team training — yielding 20–30% productivity gains, reduced waste and costs, and projects running ahead of schedule.","Technology (50%), Planning (35%), Education (15%)","Software adoption & prefab design tools (50%), Prefabrication workflow & project scheduling (35%), Training & team adoption / change management (15%)",63.0,1.0
dmIV-YGjuqw,FLEXIBILITY BUILT-IN - Industrial electrical installations with Lewden Palazzoli TOPTER,https://www.youtube.com/watch?v=dmIV-YGjuqw,"In an industrial unit with changing tenants, the existing inherited electrical provision is limited and poorly configured (few and upside-down sockets, cramped distribution), creating difficulty providing varied, safe, code-compliant power for different machinery and future tenants — particularly with increasing RCD requirements that consume distribution board space.","Propose a full rewire using modular Lewden Palazzoli ""Top Tier"" and XCE systems: install configurable IP-rated enclosures with interlocked/rotor-switch sockets, integrated RCD/main switching and space for breakers, with options for flat cable or tough-sheath feeds and emergency-stop/light switches — enabling compact, safe, reconfigurable socket distribution that meets protection needs and simplifies future tenant changes.","Wiring (35%), Technology (25%), Safety (20%), Planning (15%), Codes & Regulations (5%)","Industrial socket/outlet selection & configuration (25%), Modular enclosure systems (Lewden Top Tier / XCE) (20%), RCD / RCBO protection and distribution space-saving (15%), Interlock switches and emergency-stop integration (12%), Cable options and routing (flat cable, tough sheath) (10%), Future-proofing / tenant flexibility / expansion planning (10%), IP rating and environmental protection (5%), Temporary site supply solutions (3%)",7405.0,159.0
2o5_holkiP4,Alumni Spotlight: Apryl Raggs - Electrical Construction and Maintenance,https://www.youtube.com/watch?v=2o5_holkiP4,"Need for practical, career-focused training and strong instruction to prepare for a career in electrical construction and maintenance.","Attended Coyne College's Electrical Construction and Maintenance program that combined clear, supportive instructors with hands-on labs (wiring boards, conduit bending) and coursework to earn an associate's degree and prepare for electrical work; advice emphasized studying and paying attention.","Education (65%), Wiring (20%), Tools (15%)","Vocational training & instructor quality (65%), Hands-on wiring/lab practice (20%), Conduit bending & lab tools/equipment (15%)",321.0,5.0
QnTkXQGjTBc,#iti electrician #electrical work #field of electricity,https://www.youtube.com/watch?v=QnTkXQGjTBc,The transcript contains only nonverbal music cues and no electrical engineering content to analyze.,"No technical problem or solution can be extracted; request a full, content-rich transcript or additional details so a proper analysis can be performed.",Undefined (100%),Insufficient content / No technical information (100%),2049.0,42.0
PoTas57SWyc,Industry Insight: Careers in Construction (Electrician),https://www.youtube.com/watch?v=PoTas57SWyc,"Transitioning into the electrical trade later in life and overcoming the practical and assessment challenges of on-site work — including passing exams (inspection & testing), learning installation techniques, handling repetitive or snagging tasks on construction sites, and managing public misconceptions about the scope of the work.","Completed formal training and certifications (NVQ Level 3, 16th & 17th edition wiring regs, 2391 inspection & testing), gained on-the-job experience through trials and employment, and developed confidence, perseverance, communication and practical skills to handle installations, inspections and site challenges.","Education (45%), Wiring (30%), Codes & Regulations (15%), Technology (10%)","Training & Qualifications (45%), Installation & Site Work (25%), Inspection & Testing (5%), Regulatory Compliance (15%), Technology Adoption (10%)",12754.0,44.0
C7Qw3q2NeM4,Top 5: The Best Selling Industrial Electrical Controls &amp; Indicators on Amazon,https://www.youtube.com/watch?v=C7Qw3q2NeM4,"Viewers need a clear, reliable way to choose and understand industrial electrical controls and indicators (compatibility, wiring, specs, and safety) from many Amazon listings.","A ranked countdown/review that highlights top products, summarizes specifications (voltages, currents, functions), gives wiring/installation notes and usage tips, and calls out certifications, compatibility and replacement/refund policies to guide purchase and installation decisions.","Technology (35%), Wiring (25%), Tools (15%), Safety (15%), Education (10%)","Product specifications & features (30%), Motor control / PWM & drive considerations (20%), Wiring & installation instructions (15%), Certifications, ratings & safety compliance (15%), Replacement/compatibility for replacements and retrofits (10%), Buyer guidance / product comparison (10%)",49.0,1.0
3w1G3YgVjag,Industrial Electrical Power Explained,https://www.youtube.com/watch?v=3w1G3YgVjag,"Industrial tenants and property owners often lack understanding of a facility's electrical capacity (single‑ vs three‑phase, voltage, amps, wiring, transformers), leading to mismatched equipment requirements, costly/time‑consuming retrofits, or project delays.","Engage an electrical engineer to audit equipment loads, produce single‑line diagrams and load/demand calculations, test existing cabling (megger), coordinate transformer/service changes with the utility, and evaluate options (upgrade service, replace wiring, or use VFDs/converters) while accounting for codes, costs and future demand.","Planning (40%), Wiring (25%), Technology (15%), Codes & Regulations (10%), Education (10%)","Load & peak demand calculations / single‑line diagrams (30%), Utility coordination and transformer/service upgrades (20%), Phase selection and conversion options (VFDs, phase converters) (15%), Cable and panel sizing, testing (megger) and rewiring (15%), Cost/time estimation and retrofit vs greenfield planning (10%), NEC/CEC compliance and engineer sign‑off (10%)",2178.0,43.0
